Canonical_SMILES,Is_Starter,SourceDirectories
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C=O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)OC1C=CC(C(=O)O)=CC1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(CO)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)OC)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)OC(C)=O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](CC(=O)O)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@@](C)(N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1)C(=O)O,False,RemdesivirOnly_gen2
CCC(CC)C(OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1)C(=O)O,False,RemdesivirOnly_gen2
CCC(CC)(COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1)C(=O)O,False,RemdesivirOnly_gen2
CCC(COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1)C(C)C(=O)O,False,RemdesivirOnly_gen2
CCC(CCC(=O)O)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@@](C)(N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1)C(=O)O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)c(O)c1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(O)(O)C#N)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(O)(C#N)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(N)=O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C#N)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(N)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N(C(N)=O)[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(N)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)OC(C=O)=CC=C(C=O)C(=O)O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)OC(=O)C=CC(=CC=O)C(=O)O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@](C)(O)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](CO)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)C(O)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(O)(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1)C(C)O,False,RemdesivirOnly_gen2
CCC(CCO)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)O[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)OC1=CC(O)C(O)(C(=O)O)C=C1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)OC1=CC=C(C(=O)O)C(O)C1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)OC1(O)C=CC(C(=O)O)=CC1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)OC12C=CC(C(=O)O)=CC1O2,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)OC1=CC=C(C(=O)O)C2OC12,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)OC1=CC2OC2(C(=O)O)C=C1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccc(C(=O)O)cc1)OP(=O)(O)O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@](C)(O)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@](C)(O)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](CO)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(O)[C@H](CO)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)C(O)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)C(O)OC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(O)(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(O)O)cc1,False,RemdesivirOnly_gen2
CCC(O)(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(O)O)cc1)C(C)O,False,RemdesivirOnly_gen2
CCC(COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1)C(C)O,False,RemdesivirOnly_gen2
CCC(CCO)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(O)O)cc1,False,RemdesivirOnly_gen2
CCC(CCO)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)CC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC(=O)[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)C(=O)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1Oc1ccc(C(=O)O)cc1)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](Oc2ccc(C(=O)O)cc2)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)Oc2ccc(C(=O)O)cc2)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N(c1ccc(C(=O)O)cc1)[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C[C@H](N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1)C(=O)OCC(CC)CC,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)CN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC[C@H](N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1)C(=O)OCC(CC)CC,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)c1cc(O[P@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@H]2O)ccc1C(=O)O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)c(C)c1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)c(C(CC)CC)c1,False,RemdesivirOnly_gen2
CCc1cc(O[P@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@H]2O)ccc1C(=O)O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)c1cc(C(=O)O)ccc1O[P@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1C,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1C(CC)CC,False,RemdesivirOnly_gen2
CCc1cc(C(=O)O)ccc1O[P@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C(C)(N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1)C(=O)OCC(CC)CC,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@@](C)(N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1)C(CC)CC,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@](C)(CC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C(O[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccc(C(=O)O)cc1)[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccc(C(=O)O)cc1)OC(C)[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccc(C(=O)O)cc1)OC(C(CC)CC)[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccc(C(=O)O)cc1)OC(CC)[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C(=O)OCC(CC)CC)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C(CC)CC)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(CC)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@]1(O)C(=O)OCC(CC)CC)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@]1(O)C(CC)CC)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@]1(O)CC)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C(OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1)C(CC)CC,False,RemdesivirOnly_gen2
CCC(CC)C(OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1)C(CC)CC,False,RemdesivirOnly_gen2
CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](O)(C(=O)OCC(CC)CC)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@](C)(O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](O)(C(CC)CC)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](O)(CC)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C(CC)(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)C(CC)(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C(C)C(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)C(C)C(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(C)C(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)c1cc2c(N)ncnn2c1[C@]1(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccc(C(=O)O)cc2)[C@@H](O)[C@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2c(C)cc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2c(C(CC)CC)cc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCc1cc2c(N)ncnn2c1[C@]1(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccc(C(=O)O)cc2)[C@@H](O)[C@H]1O,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCCCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)c1cc([C@]2(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc3ccc(C(=O)O)cc3)[C@@H](O)[C@H]2O)n2ncnc(N)c12,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2cc(C)c3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2cc(C(CC)CC)c3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCc1cc([C@]2(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc3ccc(C(=O)O)cc3)[C@@H](O)[C@H]2O)n2ncnc(N)c12,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)c1nc(N)c2ccc([C@]3(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc4ccc(C(=O)O)cc4)[C@@H](O)[C@H]3O)n2n1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)nc(C)nn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
